1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1967:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987:Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987:Q2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987:Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987:Q4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988:Q1,1620,-624,0,5260,3228,444,364,16,1208,348,0,348,-264,0,0,0,0,-3100,3168,916,3808,0,-1556
1988:Q2,2016,24,0,3304,1948,296,244,12,804,396,0,396,-2764,0,0,0,0,1056,14236,4420,9012,0,804
1988:Q3,2484,-260,0,4528,3660,188,156,8,516,424,0,424,1112,0,0,0,0,-3320,5292,3556,9084,0,-7348
1988:Q4,18992,332,0,4,-1552,340,280,16,920,664,0,664,-232,0,0,0,0,18224,20176,3284,14388,0,2504
1989:Q1,27564,-552,0,5732,1988,816,672,32,2224,-444,168,-612,10508,0,0,0,0,12320,29848,2624,21448,0,5776
1989:Q2,24288,-32,0,640,-4812,1188,980,48,3236,-400,172,-572,9568,0,0,0,0,14512,29208,2568,24856,0,1784
1989:Q3,20956,-136,0,1856,-1704,776,640,32,2112,-416,172,-588,12704,0,0,0,0,6948,23724,2088,18076,0,3560
1989:Q4,29980,-44,0,5028,904,900,740,36,2448,-332,184,-516,12020,0,0,0,0,13308,37380,3288,31784,0,2308
1990:Q1,27728,4,460,6568,-892,1624,1340,64,4432,92,76,16,7809,2347,0,0,0,10448,29788,2620,19760,0,7408
1990:Q2,2804,40,404,12228,4992,1576,1300,64,4296,-28,56,-84,7367,3805,0,0,0,-21012,9028,792,11160,0,-2924
1990:Q3,46340,36,2856,10604,2880,1684,1388,68,4584,-284,0,-284,7149,3027,0,0,0,22952,46332,4076,35624,0,6632
1990:Q4,332,44,456,4132,-2480,1440,1188,56,3928,-208,44,-252,5035,2625,0,0,0,-11752,3856,336,2964,0,556
1991:Q1,26100,-76,4728,21048,5868,3308,2728,132,9012,828,96,732,-35033,3113,0,0,0,31492,-41432,-3644,-39784,0,1996
1991:Q2,43544,-100,384,19816,2248,3828,3156,156,10428,884,60,824,9639,3085,0,0,0,9836,57668,5072,41492,0,11104
1991:Q3,35584,-60,-1500,17764,3060,3204,2644,128,8728,660,76,584,2117,8455,0,0,0,8148,38056,3348,31332,0,3376
1991:Q4,9768,-128,-1456,4496,-10292,3224,2656,128,8780,48,48,0,9529,9651,0,0,0,-12372,79324,6976,65128,0,7220
1992:Q1,41072,36,1208,13536,3832,2116,1744,84,5760,-120,32,-152,6269,12091,0,0,0,8052,25228,2216,13800,0,9212
1992:Q2,36100,16,-1160,12228,1864,2256,1860,92,6156,-292,44,-336,7168,12152,0,0,0,5988,27092,2384,19956,0,4752
1992:Q3,26356,-16,-476,10844,-508,2476,2040,100,6736,-360,52,-412,1723,13101,0,0,0,1540,17464,1536,46124,0,-30196
1992:Q4,12732,-24,-1372,8292,-2836,2424,2000,96,6608,-448,76,-524,7320,13260,0,0,0,-14296,54424,4784,124864,0,-75224
1993:Q1,56016,288,-1912,16680,4568,2640,2176,104,7192,212,20,192,9321,20763,0,0,0,10664,47600,4188,68208,0,-24796
1993:Q2,68204,300,-204,15588,4724,2368,1952,96,6448,204,20,184,10118,24430,0,0,0,17768,55408,4876,53448,0,-2916
1993:Q3,53452,312,936,11176,-1080,2668,2204,108,7276,56,40,16,13449,39075,0,0,0,-11552,78784,6928,105680,0,-33824
1993:Q4,53104,320,304,8452,-92,1864,1536,72,5072,-260,40,-300,11791,31745,0,0,0,752,68052,5984,70276,0,-8208
1994:Q1,71008,60,5464,6512,3680,616,504,28,1684,1080,432,648,13620,27192,0,0,0,17080,49956,4392,-2112,0,47676
1994:Q2,25000,56,2668,-1128,584,-372,-304,-16,-1020,1140,472,668,11365,23403,0,0,0,-12504,43400,3816,17144,0,22440
1994:Q3,21796,56,784,5924,4504,308,256,12,844,1120,472,648,9071,17145,0,0,0,-12304,28880,2540,75524,0,-49184
1994:Q4,41464,56,1748,976,796,40,28,4,108,1220,496,724,8620,13192,0,0,0,15652,26688,2348,-23108,0,47448
1995:Q1,63100,-40,-1472,25936,2180,5176,4268,208,14104,1332,1056,276,-255,12307,0,0,0,25292,33496,2944,111368,0,-80816
1995:Q2,20660,-44,3388,21164,-2412,5136,4240,204,13996,1320,1088,232,-12989,30605,0,0,0,-22784,61732,5404,61948,0,-5620
1995:Q3,37144,-44,904,18228,276,3912,3224,156,10660,1556,1176,380,-8602,26950,0,0,0,-1848,46912,4116,49424,0,-6628
1995:Q4,68208,-48,1208,7828,-13760,4708,3880,192,12808,1268,1444,-176,-13290,32690,0,0,0,38552,63332,5560,60804,0,-3032
1996:Q1,54036,272,2672,12192,13092,-200,-160,-8,-532,80,388,-308,12236,39820,0,0,0,-13236,63008,5536,59364,0,-1892
1996:Q2,47392,300,2340,676,5804,-1116,-924,-44,-3044,-84,308,-392,7255,41593,0,0,0,-4688,62104,5452,56088,0,564
1996:Q3,75784,276,2492,6936,416,1420,1172,56,3872,-276,468,-744,7050,43750,0,0,0,15556,54492,4784,45120,0,4588
1996:Q4,63752,24,2660,772,-5572,1832,1132,44,3336,-316,68,-384,6955,35249,0,0,0,18408,50436,4420,60016,0,-14000
1997:Q1,139772,-688,5140,14780,5644,1868,1828,68,5372,944,260,684,10412,39960,0,0,0,69224,29576,2600,42072,0,-15096
1997:Q2,-2460,384,-764,13212,-676,2988,2680,112,8108,1032,244,788,4368,35548,0,0,0,-56240,18340,1552,41012,0,-24224
1997:Q3,41524,-316,-2180,11124,3252,1328,1528,52,4964,704,160,544,4121,56755,0,0,0,-28684,24236,2096,44336,0,-22196
1997:Q4,145980,3188,1040,1608,-3276,1996,1480,-56,1464,836,16,820,4930,38938,0,0,0,95440,116828,2020,11700,0,103108
1998:Q1,101152,700,1572,24208,8364,-1036,5668,168,11044,3500,1184,2316,11410,45402,0,0,0,14360,97080,15056,113832,0,-31808
1998:Q2,94088,276,7324,18936,3292,-1372,5824,172,11020,1372,464,908,3917,53631,0,0,0,8632,93360,17412,112784,0,-36836
1998:Q3,63836,-448,15804,11108,-5352,-1496,6176,180,11600,-2236,-756,-1480,8951,44737,0,0,0,-14080,65536,11676,34036,0,19824
1998:Q4,106264,-2232,-2036,29840,16272,-2292,5804,156,9900,-2492,-2220,-272,2999,25757,0,0,0,54428,104500,9224,89532,0,5744
1999:Q1,54788,12,9488,6712,-440,-3292,4604,240,5600,1080,316,764,31628,30208,0,0,0,-24340,53196,13764,1436,0,37996
