date,FA646006403.Q,FA644090075.Q,FA643020073.Q,FA644022075.Q,FA643061773.Q,FA643063073.Q,FA643065075.Q,FA643065173.Q,FA643065473.Q,FA643065573.Q,FA643092473.Q,FA643093075.Q,FA644194075.Q,FA644190075.Q,FA642151073.Q,FA644122075.Q,FA643169173.Q,FA643163075.Q,FA644123075.Q,FA643168073.Q,FA643169373.Q,FA643193075.Q,FA643164105.Q,FA647005005.Q,FA643065045.Q,FA643061743.Q,FA643065163.Q,FA643065443.Q,FA643065543.Q
1992:Q1,0,244,0,2640,2120,520,-348,-84,-120,-144,0,-2048,244,244,1592,792,-156,948,128,128,0,-2268,0,0,3884,3200,684,0,0
1992:Q2,0,172,0,-1000,-1680,680,1544,716,324,504,0,-372,152,172,1892,-956,16,-972,44,44,0,-808,-20,-20,-5232,-5596,364,0,0
1992:Q3,0,364,0,-1912,-2920,1008,404,1136,-440,-292,0,1872,372,364,2032,4,32,-28,92,92,0,-1764,8,8,-628,-1208,580,0,0
1992:Q4,0,112,0,1520,232,1288,1860,1232,268,360,0,-3268,148,112,2016,340,52,288,-616,-616,0,-1628,36,36,-920,-1548,628,0,0
1993:Q1,0,-504,0,-1756,-1884,128,608,980,-172,-200,0,644,-520,-504,2128,-744,-828,84,-40,-40,0,-1848,-16,-16,0,-500,500,0,0
1993:Q2,0,204,0,-756,-1020,264,1068,1436,-292,-76,0,-108,204,204,2368,-1528,-552,-976,-4,-4,0,-632,0,0,-5168,-5900,732,0,0
1993:Q3,0,756,0,-4556,-4284,-272,1088,1208,-68,-52,0,4224,760,756,2256,-304,92,-396,-16,-16,0,-1180,4,4,-1820,-2436,616,0,0
1993:Q4,0,1180,0,4756,4488,268,460,732,-188,-84,0,-4036,1176,1180,1792,104,0,104,8,8,0,-724,-4,-4,0,-372,372,0,0
1994:Q1,0,2756,0,-2488,-3532,1044,4272,2484,668,1120,0,972,2752,2756,6324,-780,-556,-224,180,180,0,-2968,-4,-4,-3684,-4952,1268,0,0
1994:Q2,0,1760,0,-3612,-4604,992,4844,3676,276,892,0,528,1764,1760,5200,-1172,-540,-632,196,196,0,-2464,4,4,-3600,-5476,1876,0,0
1994:Q3,0,2640,0,-4920,-5804,884,4372,3792,-16,596,0,3188,2648,2640,6000,-432,-560,128,224,224,0,-3152,8,8,-3600,-5536,1936,0,0
1994:Q4,0,688,0,-4760,-5664,904,632,1116,-320,-164,0,4816,676,688,1388,-1124,-548,-576,92,92,0,332,-12,-12,-3388,-3956,568,0,0
1995:Q1,0,336,0,-2616,-2464,-152,2192,2820,-524,-104,0,760,3356,336,772,4,-12,16,-92,-92,0,-348,3020,3020,-1264,-2704,1440,0,0
1995:Q2,0,1012,0,-2820,-2524,-296,1732,1852,-200,80,0,2100,1756,1012,1804,12,-24,36,-216,-216,0,-588,744,744,-2944,-3888,944,0,0
1995:Q3,0,576,0,-888,-968,80,2116,2492,-228,-148,0,-652,940,576,1028,24,4,20,-124,-124,0,-352,364,364,-1684,-2956,1272,0,0
1995:Q4,0,1204,0,4112,2040,2072,-976,100,-532,-544,0,-1932,1396,1204,1112,120,4,116,152,152,0,-180,192,192,564,516,48,0,0
1996:Q1,0,1208,0,6824,4028,2796,-504,1068,-848,-724,0,-5112,3072,1208,1116,124,4,120,152,152,0,-184,1864,1864,568,20,-952,1500,0
1996:Q2,0,1688,0,5428,2940,2488,-1076,-116,-460,-500,0,-2664,3064,1688,1560,168,4,164,212,212,0,-252,1376,1376,792,852,40,-100,0
1996:Q3,0,2012,960,5156,2952,2204,-600,-4,-84,-512,0,-3504,2344,2012,1860,204,8,196,256,256,0,-308,332,332,944,1256,-212,-100,0
1996:Q4,0,2652,200,900,3048,-2148,4040,3320,460,260,0,-2488,-804,2652,6640,608,-4,612,144,144,0,-4740,-3456,-3456,-3388,-928,-2192,-268,0
1997:Q1,0,3980,376,3580,1176,2404,3540,2844,24,672,0,-3516,4784,3980,5420,1232,-4,1236,188,188,0,-2860,804,804,-1408,-456,-860,-92,0
1997:Q2,0,5484,-48,7456,3912,3544,7432,5864,764,804,0,-9356,7512,5484,9392,1620,-12,1632,716,716,0,-6244,2028,2028,3028,-924,3612,340,0
1997:Q3,0,5816,500,8348,8960,-612,5360,4372,456,532,0,-8392,5176,5816,10916,5080,96,4984,192,192,0,-10372,-640,-640,1252,564,800,-112,0
1997:Q4,0,10980,-276,21988,20656,1332,12616,10308,1052,1256,0,-23348,11248,10980,19012,4636,16,4620,1664,1664,0,-14332,268,268,11968,2476,8900,580,12
1998:Q1,0,11164,664,14012,8608,5404,8252,6404,192,1656,0,-11764,18724,11164,20336,7004,148,6856,1488,1488,0,-17664,7560,7560,824,1324,-1228,112,616
1998:Q2,0,7912,140,-7856,-8928,1072,11448,10488,172,788,0,4180,14056,7912,-7544,6440,-164,6604,928,928,0,8088,6144,6144,9648,-1344,8660,1084,1248
1998:Q3,0,8608,-512,-15876,-12960,-2916,516,-1088,412,1192,0,24480,5112,8608,-12992,2796,708,2088,2028,2028,0,16776,-3496,-3496,2216,2176,-2076,520,1596
1998:Q4,0,1588,112,-24808,-19520,-5288,-13216,-12668,-640,92,0,39500,-3164,1588,-38888,2716,4,2712,36,36,0,37724,-4752,-4752,-1212,-1764,1868,-300,-1016
1999:Q1,0,4052,-164,7528,8648,-1120,-5032,-5756,-276,1000,0,1720,3964,4052,4020,5280,20,5260,-1368,-1368,0,-3880,-88,-88,-1852,-2212,-592,460,492
1999:Q2,0,-2668,-32,1792,1308,484,-1568,-1236,-252,-80,0,-2860,-1536,-2668,740,-1308,-8,-1300,-92,-92,0,-2008,1132,1132,-1828,-1524,-72,-172,-60
1999:Q3,0,2040,344,-1328,-584,-744,24,464,-256,-184,0,3000,-52,2040,-2232,568,-96,664,-316,-316,0,4020,-2092,-2092,-876,-1004,488,-248,-112
1999:Q4,0,1196,356,2908,-11968,14876,-5940,-6796,1584,-728,0,3872,1196,-10004,-3560,180,-744,924,-308,-308,0,-6316,11200,0,-5008,-488,-7808,-1740,5028
2000:Q1,0,-18548,-456,-120,196,-316,-15244,-13584,-792,-868,0,-2728,-18548,-13848,-9208,128,0,128,-3516,-3516,0,-1252,-4700,0,932,544,1524,-228,-908
2000:Q2,0,-4152,-404,-2400,-3604,1204,-812,-1552,-192,932,0,-536,-4152,-3540,-1248,796,0,796,-3232,-3232,0,144,-612,0,-2116,-460,-1524,-16,-116
2000:Q3,0,912,320,-44,4280,-4324,-888,-820,-284,216,0,1524,912,680,2268,-2492,0,-2492,356,356,0,548,232,0,-1844,-468,-1112,-32,-232
2000:Q4,0,5976,192,2228,-128,2356,-1360,2048,-876,-2532,0,4916,5976,256,-1868,-3656,0,-3656,4320,4320,0,1460,5720,0,-2932,-408,388,-604,-2308
2001:Q1,0,-1720,252,-1044,3860,-4904,536,916,540,-920,0,-1464,-1720,-1532,4912,-2452,0,-2452,-3192,-3192,0,-800,-188,0,-4844,-3452,-1160,-24,-208
2001:Q2,0,7076,176,8924,9428,-504,-1376,-1096,-284,4,0,-648,7076,6280,8288,-3540,0,-3540,484,484,0,1048,796,0,-4864,-3512,-1068,-32,-252
2001:Q3,0,14068,-312,6720,7696,-976,3028,2504,-140,664,0,4632,14068,11380,10104,336,0,336,540,540,0,400,2688,0,-2424,-3072,912,-32,-232
2001:Q4,0,24524,372,20492,11800,8692,1700,864,-468,1304,0,1960,24524,22140,13460,3740,0,3740,2904,2904,0,2036,2384,0,-1084,-2536,1656,-24,-180
2002:Q1,0,27756,304,28968,28792,176,292,1304,-328,-684,0,-1808,27756,23360,24568,-2084,0,-2084,272,272,0,604,4396,0,-1004,-1316,548,-24,-212
2002:Q2,0,34508,-548,20852,14896,5956,9500,7872,144,1484,0,4704,34508,31328,17988,11864,0,11864,1256,1256,0,220,3180,0,9880,0,8128,20,1732
2002:Q3,0,28300,192,8472,4792,3680,13616,12968,-56,704,0,6020,28300,28272,18940,7772,0,7772,392,392,0,1168,28,0,9748,0,9900,-16,-136
2002:Q4,0,4748,776,-17100,-7812,-9288,20196,18452,432,1312,0,876,4748,8000,-2984,10044,0,10044,2260,2260,0,-1320,-3252,0,13412,0,12472,-16,956
2003:Q1,0,-3056,372,2204,-16568,18772,-5412,-5772,-240,600,0,-220,-3056,-1808,-11800,6308,0,6308,800,800,0,2884,-1248,0,7116,0,7196,-8,-72
2003:Q2,0,32560,-32,1696,6832,-5136,28440,27040,148,1252,0,2456,32560,31824,20288,16124,0,16124,-4580,-4580,0,-8,736,0,11976,0,12100,-8,-116
2003:Q3,0,30016,2376,2492,-8952,11444,26948,25324,40,1584,0,-1800,30016,27800,96,25792,0,25792,3884,3884,0,-1972,2216,0,25736,0,25848,-8,-104
2003:Q4,0,45976,-1796,17724,10352,7372,30900,27384,804,2712,0,-852,45976,41148,13232,26188,0,26188,-232,-232,0,1960,4828,0,17468,0,17616,-12,-136
2004:Q1,0,91352,1548,55316,34300,21016,28276,21340,216,6720,0,6212,91352,82912,41040,32592,0,32592,68,68,0,9212,8440,0,26740,0,20524,-4,6220
2004:Q2,0,59304,5748,19652,3148,16504,43484,40244,472,2768,0,-9580,59304,56376,25548,36676,0,36676,4604,4604,0,-10452,2928,0,27484,0,27148,-4,340
2004:Q3,0,30312,-4008,31756,12068,19688,-4816,-4760,-288,232,0,7380,30312,20524,15060,1088,0,1088,-1468,-1468,0,5844,9788,0,66032,0,65156,-12,888
2004:Q4,0,186912,6332,27140,15788,11352,149664,147740,244,1680,0,3776,186912,173160,33016,120384,0,120384,16572,16572,0,3188,13752,0,118232,0,118748,-64,-452
2005:Q1,0,44508,1112,13392,620,12772,31736,28024,308,3404,0,-1732,44508,39500,6896,45588,0,45588,-5372,-5372,0,-7612,5008,0,34432,0,32140,380,1912
2005:Q2,0,69840,124,17204,-1840,19044,44988,43572,-268,1684,0,7524,69840,67828,12468,45316,0,45316,4368,4368,0,5676,2012,0,28020,0,28868,-152,-696
2005:Q3,0,64048,3804,20640,-2792,23432,38856,38112,272,472,0,748,64048,60984,21884,27816,0,27816,10508,10508,0,776,3064,0,17376,0,12180,-8,5204
2005:Q4,0,8868,-1868,4356,-8528,12884,-5528,-10504,380,4596,0,11908,8868,10944,11496,-18404,0,-18404,2664,2664,0,15188,-2076,0,-10620,0,-10580,36,-76
2006:Q1,0,45420,2996,15468,884,14584,39856,30592,1772,7492,0,-12900,45420,36380,4292,46124,0,46124,-368,-368,0,-13668,9040,0,21612,0,18460,416,2736
2006:Q2,0,54304,-3704,50996,32172,18824,8716,8304,-420,832,0,-1704,54304,50128,36216,500,0,500,10852,10852,0,2560,4176,0,1828,0,-336,-8,2172
2006:Q3,0,38636,3576,22188,24280,-2092,460,-14052,1464,13048,0,12412,38636,36260,18984,4024,0,4024,5244,5244,0,8008,2376,0,-756,0,-5680,-60,4984
2006:Q4,0,-6700,112,70360,51396,18964,-92760,-119996,9424,17812,0,15588,-6700,-5756,-1876,1160,0,1160,-22232,-22232,0,17192,-944,0,-11668,0,-51656,652,39336
2007:Q1,0,68732,2328,38692,44064,-5372,43792,25504,2768,15520,0,-16080,68732,63460,24584,25488,0,25488,22996,22996,0,-9608,5272,0,21212,0,19004,-20,2228
2007:Q2,0,-23764,-156,15956,2428,13528,-33656,-43688,756,9276,0,-5908,-23764,-22072,9176,-18032,0,-18032,-5264,-5264,0,-7952,-1692,0,-17496,0,-26340,-8,8852
2007:Q3,0,-128292,280,-105092,3712,-108804,-30776,-36472,-1436,7132,0,7296,-128292,-107208,-82872,-20136,0,-20136,-16164,-16164,0,11964,-21084,0,-38960,0,-44004,-4,5048
2007:Q4,0,-26724,-172,16232,34156,-17924,-40428,-38740,-944,-744,0,-2356,-26724,-12200,24360,-34848,0,-34848,-8460,-8460,0,6748,-14524,0,-36284,0,-29620,20,-6684
2008:Q1,0,-78788,7980,-33912,7072,-40984,-59372,-57728,-844,-800,0,6516,-78788,-96268,-7372,-90284,0,-90284,-2780,-2780,0,4168,17480,0,-79704,0,-63472,-20,-16212
2008:Q2,0,632,-6272,30356,36576,-6220,-25200,-21968,-616,-2616,0,1748,632,-13856,7056,-15172,0,-15172,-4660,-4660,0,-1080,14488,0,-22124,0,-22720,16,580
2008:Q3,0,-37820,12180,-27412,-25512,-1900,-22944,-20256,-2364,-324,0,356,-37820,-35752,-8192,-39448,0,-39448,2532,2532,0,9356,-2068,0,-28944,0,-25456,-24,-3464
2008:Q4,0,-163236,-14956,-70268,-36200,-34068,-87512,-84476,-440,-2596,0,9500,-163236,-138992,-40844,-90624,0,-90624,-6312,-6312,0,-1212,-24244,0,-56076,0,-50840,24,-5260
2009:Q1,0,-102240,-1996,17072,20304,-3232,-100948,-103144,-628,2824,0,-16368,-102240,-107780,-424,-99444,0,-99444,-8544,-8544,0,632,5540,0,-85852,0,-98232,-36,12416
2009:Q2,0,24704,-1524,38556,36908,1648,-5800,3844,-824,-8820,0,-6528,24704,13516,10868,-5956,0,-5956,-972,-972,0,9576,11188,0,820,0,2816,-20,-1976
2009:Q3,0,12852,8992,20828,15620,5208,-20704,-1032,-5432,-14240,0,3736,12852,-1724,28608,-15356,0,-15356,-308,-308,0,-14668,14576,0,-13200,0,-776,-16,-12408
2009:Q4,0,-4564,2924,4480,4172,308,-9376,-720,-432,-8224,0,-2592,-4564,-2436,5412,-4648,0,-4648,-1536,-1536,0,-1664,-2128,0,-8884,0,-6592,-4,-2288
2010:Q1,0,44684,-6372,23232,14428,8804,23012,8664,-260,14608,0,4812,44684,40092,-6268,32248,0,32248,-204,-204,0,14316,4592,0,8416,0,5312,48,3056
2010:Q2,0,-4484,-2432,17336,13376,3960,-21752,-8332,-188,-13232,0,2364,-4484,-12676,21900,-25768,0,-25768,-412,-412,0,-8396,8192,0,-4048,0,-32,-40,-3976
2010:Q3,0,67156,2600,53532,50072,3460,-4796,-448,-384,-3964,0,15820,67156,64116,30608,-748,0,-748,36,36,0,34220,3040,0,-1948,0,-900,-48,-1000
2010:Q4,0,54592,-300,76548,66584,9964,-3172,680,-492,-3360,0,-18484,54592,46224,73380,-5928,0,-5928,556,556,0,-21784,8368,0,-4440,0,-8,-4,-4428
2011:Q1,0,267796,11992,202836,191420,11416,49200,45792,-300,3708,0,3768,267796,170440,161704,352,0,352,-4940,-4940,0,13324,97356,0,-12432,0,-4460,-12,-7960
2011:Q2,0,103172,-8108,103432,96284,7148,-7640,-2580,-40,-5020,0,15488,103172,95280,105168,-9384,0,-9384,-1328,-1328,0,824,7892,0,-2244,0,-536,-32,-1676
2011:Q3,0,109692,18564,74324,70572,3752,-4760,256,-116,-4900,0,21564,109692,97888,95012,-5112,0,-5112,160,160,0,7828,11804,0,388,0,1776,-40,-1348
2011:Q4,0,11880,-3124,27212,33080,-5868,-1556,228,-300,-1484,0,-10652,11880,8804,29000,-8536,0,-8536,184,184,0,-11844,3076,0,-880,0,296,-16,-1160
2012:Q1,0,262244,10976,235104,223328,11776,56,6196,72,-6212,0,16108,262244,233092,173884,1336,0,1336,-636,-636,0,58508,29152,0,3364,0,2644,-48,768
2012:Q2,0,93680,-324,61800,55584,6216,11928,12276,12,-360,0,20276,93680,80384,81088,14740,0,14740,588,588,0,-16032,13296,0,9680,0,9644,-80,116
2012:Q3,0,277280,11980,229796,220276,9520,4788,640,-156,4304,16,30700,277280,232560,160004,-6464,0,-6464,124,-276,400,78896,44720,0,-1644,0,-420,24,-1248
2012:Q4,0,-45596,-8416,-69640,-77164,7524,10884,8272,360,2252,28,21548,-45596,-46380,-5188,-14436,0,-14436,11148,10500,648,-37904,784,0,-6192,0,2984,-36,-9140
2013:Q1,0,10352,25084,-18140,-37068,18928,1684,880,1252,-448,24,1700,10352,-10604,5832,6516,0,6516,-2412,-3056,644,-20540,20956,0,1272,0,1688,148,-564
2013:Q2,0,461552,-25192,-36616,-17156,-19460,562548,10388,5740,546420,8,-39196,461552,458108,-49240,508848,0,508848,-3824,-4124,300,2324,3444,0,539572,0,31164,9764,498644
2013:Q3,0,-140968,-7936,-81096,-82960,1864,5748,1132,104,4512,24,-57708,-140968,-142316,-85032,5792,0,5792,956,516,440,-64032,1348,0,5128,0,4092,4,1032
2013:Q4,0,-138592,-5160,-157216,-159232,2016,22008,7440,2036,12532,128,1648,-138592,-96356,-131732,47276,0,47276,4448,2924,1524,-16348,-42236,0,32040,0,1844,700,29496
2014:Q1,0,60028,-404,-53064,-49272,-3792,86240,6344,200,79696,92,27164,60028,54240,-48512,85652,0,85652,-1376,-3008,1632,18476,5788,0,77896,0,-1892,1148,78640
2014:Q2,0,42652,2716,29384,35696,-6312,-1572,9300,-336,-10536,384,11740,42652,28196,37684,-20860,0,-20860,10872,4328,6544,500,14456,0,-22336,0,-940,-112,-21284
2014:Q3,0,4800,1336,-15680,-16188,508,18368,25168,1936,-8736,284,492,4800,312,-1608,4652,0,4652,5580,732,4848,-8312,4488,0,-4444,0,11520,-176,-15788
2014:Q4,0,59868,1588,40192,38612,1580,17068,10288,2340,4440,344,676,59868,58876,52400,4836,0,4836,8284,1836,6448,-6644,992,0,-1484,0,4184,504,-6172
2015:Q1,0,-44640,2320,-24688,-39216,14528,-26484,-3960,-1800,-20724,316,3896,-44640,-42824,-12980,-28100,0,-28100,4264,-1300,5564,-6008,-1816,0,-23868,0,2840,-2072,-24636
2015:Q2,0,-68652,-2668,-59596,-70932,11336,2716,25328,-244,-22368,712,-9816,-68652,-83640,-52916,-41488,0,-41488,12704,2968,9736,-1940,14988,0,-48596,0,11044,-220,-59420
2015:Q3,0,-70840,5224,-36952,-36684,-268,-47356,-4708,1064,-43712,2200,6044,-70840,-64056,-79856,-51056,0,-51056,36496,-356,36852,30360,-6784,0,-16644,0,23324,1516,-41484
2015:Q4,0,-104788,-7316,-37112,-40204,3092,-46940,-7716,-436,-38788,1012,-14432,-104788,-94468,-36408,-32508,0,-32508,18980,-544,19524,-44532,-10320,0,-29192,0,2700,8,-31900
2016:Q1,0,45688,5200,-23016,-17756,-5260,44828,11768,-16,33076,-1048,19724,45688,54008,-844,49380,0,49380,-19364,-3144,-16220,24836,-8320,0,35380,0,-284,-920,36584
2016:Q2,0,-65776,-784,-65116,-66152,1036,-14428,8520,-3256,-19692,-356,14908,-65776,-58556,-58504,-9864,0,-9864,2856,5364,-2508,6956,-7220,0,-9240,0,5812,-2232,-12820
2016:Q3,0,76964,-1232,-3128,-1228,-1900,74800,43740,1048,30012,-312,6836,76964,-22780,9948,-8884,0,-8884,-3360,3412,-6772,-20484,99744,0,-18288,0,1900,476,-20664
2016:Q4,0,-35080,-6744,-16220,-22256,6036,-46120,-7052,848,-39916,-184,34188,-35080,-30392,7168,-43644,0,-43644,-8512,-5424,-3088,14596,-4688,0,-42812,0,3608,-380,-46040
2017:Q1,0,-46476,-3368,31604,30248,1356,-30168,6756,1008,-37932,-876,-43668,-46476,-32124,24216,-33852,0,-33852,-19376,-2004,-17372,-3112,-14352,0,-38712,0,-10140,1552,-30124
2017:Q2,0,17216,-2112,12720,15568,-2848,-2084,7920,1568,-11572,-140,8832,17216,-420,13852,-18504,0,-18504,5052,6684,-1632,-820,17636,0,-27936,0,3696,1004,-32636
2017:Q3,0,107836,-1776,106852,107572,-720,-2672,-748,3096,-5020,-288,5720,107836,92212,99424,-21036,0,-21036,-12608,-7900,-4708,26432,15624,0,-18700,0,-5696,1068,-14072
2017:Q4,0,68180,240,61904,62136,-232,14640,5208,48,9384,-184,-8420,68180,71016,82040,9744,0,9744,6772,10284,-3512,-27540,-2836,0,-9164,0,-11488,-344,2668
2018:Q1,0,17544,-2336,-4488,-19852,15364,1200,-13240,-1320,15760,-24,23192,17544,11044,1140,7848,0,7848,-8164,-6676,-1488,10220,6500,0,8220,0,864,-144,7500
2018:Q2,0,-8800,-884,-6124,-12732,6608,-1268,796,3260,-5324,-40,-484,-8800,-12172,-9960,-21924,0,-21924,-2528,-2216,-312,22240,3372,0,-16128,0,-1964,3140,-17304
2018:Q3,0,150576,11820,83264,68244,15020,24336,10312,1740,12284,24,31132,150576,139392,117880,9780,0,9780,-2244,-2012,-232,13976,11184,0,8308,0,8452,728,-872
2018:Q4,0,142036,-5956,37652,41928,-4276,79476,33212,3348,42916,8,30856,142036,149456,64032,59652,0,59652,11868,11572,296,13904,-7420,0,48244,0,13384,2864,31996
2019:Q1,0,178788,-1220,101672,113212,-11540,40180,2504,13016,24660,16,38140,178788,154856,123144,27140,0,27140,-2964,-2988,24,7536,23932,0,29892,0,-196,11124,18964
2019:Q2,0,77384,7696,61492,68624,-7132,39272,23636,1256,14380,-212,-30864,77384,74420,121100,25956,0,25956,-9872,-6212,-3660,-62764,2964,0,15248,0,5568,-268,9948
2019:Q3,0,44572,1896,10116,16320,-6204,32656,17548,4448,10660,4,-100,44572,39920,16820,19500,0,19500,-4272,-3812,-460,7872,4652,0,16612,0,8956,3148,4508
2019:Q4,0,-24660,1300,14172,3040,11132,-51224,-30052,8796,-29968,44,11048,-24660,90392,26084,60524,0,60524,96,-532,628,3688,-115052,0,55084,0,23880,5856,25348
2020:Q1,0,-631932,32736,-597236,-541456,-55780,-95360,-88772,-22748,16160,-968,28896,-631932,-562136,-478252,-60592,0,-60592,-10028,5536,-15564,-13264,-69796,0,-80160,0,-71340,-21500,12680
2020:Q2,0,-81812,-12196,-21232,9336,-30568,-12284,-20312,-912,8940,-596,-35504,-81812,-95876,-120040,32552,0,32552,-14076,-2396,-11680,5688,14064,0,23688,0,764,912,22012
2020:Q3,0,3476,2984,-16296,-532,-15764,29652,18168,3732,7752,-348,-12516,3476,-4968,-38076,21648,0,21648,-7128,-1592,-5536,18588,8444,0,14248,0,5048,3496,5704
2020:Q4,0,45392,-152,11828,14864,-3036,19872,-1988,-1032,22892,-4,13848,45392,31224,16572,4520,0,4520,1176,1328,-152,8956,14168,0,1036,0,2644,-1216,-392
2021:Q1,0,8604,-3736,-36112,-24988,-11124,16356,11292,1040,4024,0,32096,8604,4824,-13348,-3248,0,-3248,-1372,-1372,0,22792,3780,0,-13124,0,-8268,212,-5068
2021:Q2,0,-8212,1476,-46244,-45980,-264,64624,23964,6024,34636,4,-28072,-8212,-11440,-30420,50904,0,50904,-688,-684,-4,-31236,3228,0,44012,0,8648,5312,30052
2021:Q3,0,-18116,-4636,-85468,-83164,-2304,85384,51860,5168,28356,-8,-13388,-18116,-25624,-20076,12964,0,12964,412,512,-100,-18924,7508,0,8540,0,6468,2124,-52
2021:Q4,0,88488,1660,16232,13340,2892,71224,18716,6020,46488,4,-632,88488,75124,46700,34596,0,34596,3556,3556,0,-9728,13364,0,26288,0,17776,2328,6184
2022:Q1,0,-3676,-580,-8696,-12344,3648,13008,-6280,7132,12156,-4,-7404,-3676,4628,-39884,22692,0,22692,-1160,-1160,0,22980,-8304,0,23940,0,15120,5972,2848
2022:Q2,0,-21748,-2616,-23476,-26304,2828,31268,1560,1532,28176,-12,-26912,-21748,-11816,-23412,17336,0,17336,2656,2656,0,-8396,-9932,0,11840,0,6780,768,4292
2022:Q3,0,39240,7092,58604,54772,3832,-21756,-5772,-904,-15080,-16,-4684,39240,49464,10868,-12844,0,-12844,2080,2280,-200,49360,-10224,0,-14104,0,2284,-52,-16336
2022:Q4,0,-50196,-6652,-31588,-29188,-2400,12216,3520,-1888,10584,-4,-24168,-50196,-54224,-22904,24728,0,24728,-2744,-2744,0,-53304,4028,0,-12432,0,424,-664,-12192
2023:Q1,0,95324,6100,77940,79424,-1484,-7716,5292,-1280,-11728,-4,19004,95324,92752,83396,-2092,0,-2092,4500,4500,0,6948,2572,0,-1212,0,9000,-460,-9752
2023:Q2,0,-40008,-6928,10020,10324,-304,-37384,-4044,-1640,-31700,-4,-5712,-40008,-40504,-30220,-18792,0,-18792,-8,144,-152,8516,496,0,-18860,0,3016,-1700,-20176
2023:Q3,0,31444,-364,47380,43996,3384,-18980,5428,-1436,-22972,-16,3424,31444,40840,60676,-11380,0,-11380,408,648,-240,-8864,-9396,0,-16324,0,-152,-1860,-14312
2023:Q4,0,12136,-1276,-40340,-40492,152,8256,9996,476,-2216,0,45496,12136,6800,-40040,25888,0,25888,704,704,0,20248,5336,0,7520,0,8656,856,-1992
2024:Q1,0,-9920,1164,9796,7348,2448,-8976,12524,-936,-20564,-4,-11900,-9920,-9776,-6460,-6164,0,-6164,-1672,-1572,-100,4520,-144,0,-4520,0,7132,1240,-12892
